date,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day
2013-08-23 18:30:00,29.298164,66.50378,5.387922
2013-08-24 18:30:00,28.987747,72.40105,5.000567
2013-08-25 18:30:00,29.166918,70.50779,4.9537225
2013-08-26 18:30:00,29.198166,72.07725,4.876147
2013-08-27 18:30:00,28.627333,77.37336,4.7744274
2013-08-28 18:30:00,28.012749,80.606316,4.788649
2013-08-29 18:30:00,28.073168,80.54691,4.617003
2013-08-30 18:30:00,28.63775,78.8785,4.8944817
2013-08-31 18:30:00,28.723166,78.87382,5.0677094
2013-09-01 18:30:00,28.921083,77.97341,4.835338
2013-09-02 18:30:00,28.216913,80.60377,4.8058853
2013-09-03 18:30:00,27.873163,78.06574,4.82955
2013-09-04 18:30:00,28.341917,73.38018,4.8664317
2013-09-05 18:30:00,28.152336,75.624855,4.3873773
2013-09-06 18:30:00,27.364832,80.20841,3.6147964
2013-09-07 18:30:00,26.78567,82.58379,3.1890504
2013-09-08 18:30:00,26.383585,85.26308,3.542973
2013-09-09 18:30:00,26.539839,84.404015,3.5287373
2013-09-10 18:30:00,25.6565,90.62151,1.9911821
2013-09-11 18:30:00,25.746078,87.822876,2.6269653
2013-09-12 18:30:00,26.646082,85.54101,3.1367438
2013-09-13 18:30:00,27.160666,83.75681,3.691505
2013-09-14 18:30:00,28.035666,82.33062,4.2910724
2013-09-15 18:30:00,28.337748,80.15955,4.622667
2013-09-16 18:30:00,27.996084,81.27155,3.8332143
2013-09-17 18:30:00,28.202332,80.89092,3.3551288
2013-09-18 18:30:00,28.396088,77.15764,3.9988475
2013-09-19 18:30:00,28.371084,71.854065,4.316512
2013-09-20 18:30:00,28.721085,70.815094,4.19549
2013-09-21 18:30:00,29.052332,70.85462,5.451911
2013-09-22 18:30:00,28.635668,70.055214,5.6785192
2013-09-23 18:30:00,28.883589,73.76083,5.1717696
2013-09-24 18:30:00,28.68358,77.79993,4.58973
2013-09-25 18:30:00,28.462753,81.24224,4.0504317
2013-09-26 18:30:00,28.771082,80.8803,4.6226454
2013-09-27 18:30:00,29.198168,73.56556,4.4400434
2013-09-28 18:30:00,28.868998,67.417015,4.5678134
2013-09-29 18:30:00,28.612753,71.22779,4.968498
2013-09-30 18:30:00,29.09817,73.180244,4.959249
2013-10-01 18:30:00,29.12108,77.40496,4.539765
2013-10-02 18:30:00,28.381495,79.18444,3.8156948
2013-10-03 18:30:00,28.5315,75.34352,4.52574
2013-10-04 18:30:00,28.891916,68.97378,5.869809
2013-10-05 18:30:00,28.981497,69.39437,5.3231063
2013-10-06 18:30:00,29.22525,75.0946,5.117383
2013-10-07 18:30:00,28.391916,78.332115,4.557195
2013-10-08 18:30:00,27.091919,83.35581,3.1793725
2013-10-09 18:30:00,27.283585,81.62762,2.9055576
2013-10-10 18:30:00,27.933584,77.59457,4.1297393
2013-10-11 18:30:00,28.243998,66.47958,4.5490575
2013-10-12 18:30:00,29.148165,66.51607,5.301323
2013-10-13 18:30:00,29.248169,72.27677,4.971301
2013-10-14 18:30:00,28.766916,79.439644,4.3104773
2013-10-15 18:30:00,28.160666,79.825386,4.3388286
2013-10-16 18:30:00,27.491919,84.44159,3.8635457
2013-10-17 18:30:00,27.560669,81.3604,4.2087574
2013-10-18 18:30:00,26.719002,84.73998,3.7219048
2013-10-19 18:30:00,24.97525,92.135376,1.142144
2013-10-20 18:30:00,24.352333,93.55765,0.80290836
2013-10-21 18:30:00,24.550255,89.88873,1.428774
2013-10-22 18:30:00,25.918999,84.12212,2.5052512
2013-10-23 18:30:00,26.635668,85.39725,2.698731
2013-10-24 18:30:00,27.300247,84.0399,3.1127408
2013-10-25 18:30:00,27.744003,82.58635,3.7174168
2013-10-26 18:30:00,27.950247,81.6072,3.797899
2013-10-27 18:30:00,27.304419,85.210304,3.3770227
2013-10-28 18:30:00,27.368996,81.306175,3.7907906
2013-10-29 18:30:00,27.104416,81.76015,3.9903002
2013-10-30 18:30:00,27.260666,77.96136,4.4816437
2013-10-31 18:30:00,26.839834,83.25217,3.549497
2013-11-01 18:30:00,26.162745,87.35901,3.0870316
2013-11-02 18:30:00,25.604418,89.712524,2.5818326
2013-11-03 18:30:00,26.362747,84.34678,3.4358068
2013-11-04 18:30:00,26.766916,75.48935,4.190219
2013-11-05 18:30:00,26.42525,75.41777,4.514499
2013-11-06 18:30:00,26.210663,73.42439,4.3757977
2013-11-07 18:30:00,25.637749,69.49657,4.950176
2013-11-08 18:30:00,25.769,67.955124,4.7833714
2013-11-09 18:30:00,26.252335,73.82684,4.6298256
2013-11-10 18:30:00,25.852335,79.18395,3.755094
2013-11-11 18:30:00,25.758585,71.27148,4.7305713
2013-11-12 18:30:00,25.462753,72.46595,4.900334
2013-11-13 18:30:00,25.087748,75.78482,3.9741683
2013-11-14 18:30:00,24.610666,79.93012,3.2050004
2013-11-15 18:30:00,23.946085,91.02801,1.2719017
2013-11-16 18:30:00,24.394,91.3245,1.7644627
2013-11-17 18:30:00,25.06692,89.34567,2.3115995
2013-11-18 18:30:00,25.712751,81.813965,3.6730692
2013-11-19 18:30:00,25.85025,78.927864,3.7382004
2013-11-20 18:30:00,26.127329,77.7169,4.036265
2013-11-21 18:30:00,25.879417,83.80372,3.0331879
2013-11-22 18:30:00,25.864838,86.32435,3.2967486
2013-11-23 18:30:00,25.106497,89.1399,1.9888225
2013-11-24 18:30:00,25.846083,85.01207,3.2628798
2013-11-25 18:30:00,25.414833,81.602745,4.0138664
2013-11-26 18:30:00,24.887749,81.780365,3.7515283
2013-11-27 18:30:00,23.775248,70.240524,2.576405
2013-11-28 18:30:00,25.316916,75.719124,3.329257
2013-11-29 18:30:00,25.323168,83.49219,3.0109172
2013-11-30 18:30:00,25.391916,88.79196,2.257848
2013-12-01 18:30:00,24.835665,89.82929,1.5427163
2013-12-02 18:30:00,25.394,82.641396,2.5959957
2013-12-03 18:30:00,25.485666,70.90159,4.0353694
2013-12-04 18:30:00,25.858587,67.58878,4.8403487
2013-12-05 18:30:00,25.400248,72.0351,3.9394903
2013-12-06 18:30:00,24.350248,83.01446,2.258368
2013-12-07 18:30:00,24.466913,78.953545,2.965874
2013-12-08 18:30:00,24.508585,59.793987,5.0683527
2013-12-09 18:30:00,25.60025,51.48872,5.7270045
2013-12-10 18:30:00,25.585665,62.633198,5.2608895
2013-12-11 18:30:00,24.306498,91.605354,1.6948254
2013-12-12 18:30:00,24.97525,88.67211,3.0806637
2013-12-13 18:30:00,25.148169,82.69694,3.2697835
2013-12-14 18:30:00,23.960669,76.04949,4.3226395
2013-12-15 18:30:00,23.179415,72.857925,4.107216
2013-12-16 18:30:00,24.150248,65.6071,3.470894
2013-12-17 18:30:00,23.356499,69.68449,3.2883265
2013-12-18 18:30:00,22.916916,64.28937,4.0908065
2013-12-19 18:30:00,21.879417,70.71019,4.202856
2013-12-20 18:30:00,22.323168,70.1333,3.694355
2013-12-21 18:30:00,23.319,71.51681,3.1522095
2013-12-22 18:30:00,24.306505,68.0996,3.8759794
2013-12-23 18:30:00,24.477333,67.02822,3.8024304
2013-12-24 18:30:00,24.100248,66.339096,4.1532516
2013-12-25 18:30:00,23.860666,66.562126,3.2209156
2013-12-26 18:30:00,24.09817,70.367004,3.4938889
2013-12-27 18:30:00,23.243998,68.11152,3.1575491
2013-12-28 18:30:00,22.623167,67.18047,3.7032497
2013-12-29 18:30:00,23.858583,63.153812,3.7373676
2013-12-30 18:30:00,24.791916,65.28159,4.229781
2013-12-31 18:30:00,24.671082,66.488525,4.1613474
2014-01-01 18:30:00,24.973166,63.453945,4.6782217
2014-01-02 18:30:00,25.198166,67.76923,4.2307444
2014-01-03 18:30:00,24.206503,72.75448,2.7851956
2014-01-04 18:30:00,24.594,73.772835,3.455624
2014-01-05 18:30:00,24.371086,74.52499,3.9516144
2014-01-06 18:30:00,24.800253,70.01029,4.3078036
2014-01-07 18:30:00,25.237753,65.29232,4.4085245
2014-01-08 18:30:00,24.775248,72.16495,3.8400855
2014-01-09 18:30:00,24.081503,74.73979,4.126077
2014-01-10 18:30:00,24.052336,71.58018,4.040131
2014-01-11 18:30:00,23.575249,75.213,4.0176687
2014-01-12 18:30:00,24.504416,73.45768,4.0469456
2014-01-13 18:30:00,24.473167,73.61796,3.9998646
2014-01-14 18:30:00,24.744001,71.60911,4.1480074
2014-01-15 18:30:00,25.004416,72.10508,3.9181159
2014-01-16 18:30:00,24.579414,73.21341,4.023988
2014-01-17 18:30:00,24.460669,66.80633,4.3200054
2014-01-18 18:30:00,24.300253,80.277695,3.1507516
2014-01-19 18:30:00,24.958586,73.34168,4.411461
2014-01-20 18:30:00,25.085669,66.3221,4.4961786
2014-01-21 18:30:00,25.146086,61.988796,4.8046203
2014-01-22 18:30:00,24.514837,66.909004,4.291175
2014-01-23 18:30:00,23.929419,71.999084,4.4177136
2014-01-24 18:30:00,24.837753,65.281975,4.7642465
2014-01-25 18:30:00,24.82525,65.09792,4.558501
2014-01-26 18:30:00,25.66067,58.51955,5.5301714
2014-01-27 18:30:00,25.221085,61.371525,5.5394044
2014-01-28 18:30:00,24.581497,65.64981,5.163805
2014-01-29 18:30:00,24.473166,65.220604,5.203562
2014-01-30 18:30:00,24.514832,72.75348,4.3573694
2014-01-31 18:30:00,24.602333,79.34522,3.7300582
2014-02-01 18:30:00,24.921083,73.486626,4.53353
2014-02-02 18:30:00,24.087748,72.18125,4.660388
2014-02-03 18:30:00,23.921083,72.45672,4.7387004
2014-02-04 18:30:00,23.76275,69.23,4.8935113
2014-02-05 18:30:00,23.427336,73.93959,4.708303
2014-02-06 18:30:00,23.427332,74.28247,4.6329017
2014-02-07 18:30:00,23.68358,71.68673,4.845743
2014-02-08 18:30:00,23.719,71.620125,5.264551
2014-02-09 18:30:00,24.552336,72.8515,5.0407853
2014-02-10 18:30:00,24.798166,72.58257,4.8572216
2014-02-11 18:30:00,24.841913,70.11433,4.9919515
2014-02-12 18:30:00,25.119001,67.116585,5.046002
2014-02-13 18:30:00,25.560667,66.20054,4.5622106
2014-02-14 18:30:00,26.019,70.210815,4.374767
2014-02-15 18:30:00,26.63775,72.265495,4.2287703
2014-02-16 18:30:00,25.929415,79.13792,2.688549
2014-02-17 18:30:00,26.16275,77.30248,3.9965
2014-02-18 18:30:00,25.475248,76.02413,4.0529027
2014-02-19 18:30:00,25.275251,68.33052,4.856018
2014-02-20 18:30:00,24.906502,69.211914,5.051896
2014-02-21 18:30:00,24.38775,67.45146,5.1116233
2014-02-22 18:30:00,24.489838,67.14128,4.931732
2014-02-23 18:30:00,24.8315,76.74039,2.7870004
2014-02-24 18:30:00,25.806501,72.12004,4.309331
2014-02-25 18:30:00,25.2065,70.7521,4.8788986
2014-02-26 18:30:00,25.354418,70.610985,5.053747
2014-02-27 18:30:00,26.008585,69.53083,4.5945163
2014-02-28 18:30:00,26.0315,67.83189,4.4864936
2014-03-01 18:30:00,26.36067,66.7656,4.4031672
2014-03-02 18:30:00,26.689835,65.78321,5.022466
2014-03-03 18:30:00,26.518997,68.046196,4.6314297
2014-03-04 18:30:00,26.508583,67.81158,4.8327203
2014-03-05 18:30:00,26.321081,67.82309,4.4799333
2014-03-06 18:30:00,26.402336,66.21424,5.281165
2014-03-07 18:30:00,26.444,65.28913,5.412969
2014-03-08 18:30:00,26.873167,63.274918,5.332245
2014-03-09 18:30:00,26.591917,67.73377,4.4040747
2014-03-10 18:30:00,26.737747,66.62262,5.3624835
2014-03-11 18:30:00,26.26692,70.808075,5.377273
2014-03-12 18:30:00,25.696085,71.62544,5.1730003
2014-03-13 18:30:00,25.95233,69.42181,5.6271973
2014-03-14 18:30:00,25.504417,71.66215,5.6254654
2014-03-15 18:30:00,25.916916,72.46576,5.7066345
2014-03-16 18:30:00,26.264832,73.86796,5.552091
2014-03-17 18:30:00,26.275251,73.28965,5.6972427
2014-03-18 18:30:00,27.019003,73.16272,5.558319
2014-03-19 18:30:00,28.021082,75.90345,5.488138
2014-03-20 18:30:00,28.664835,75.57971,5.7308507
2014-03-21 18:30:00,28.508585,73.99352,6.0535026
2014-03-22 18:30:00,28.427332,71.974106,6.0631504
2014-03-23 18:30:00,27.541918,74.02088,5.9259152
2014-03-24 18:30:00,27.5065,73.053276,5.820674
2014-03-25 18:30:00,26.821085,74.92338,5.4057493
2014-03-26 18:30:00,27.24608,72.345634,5.7056956
2014-03-27 18:30:00,27.504416,69.94956,6.040728
2014-03-28 18:30:00,28.49191,67.87174,6.4321756
2014-03-29 18:30:00,29.033585,64.62199,6.8885627
2014-03-30 18:30:00,29.273163,63.531048,7.1387925
2014-03-31 18:30:00,29.302332,66.54131,6.9034204
2014-04-01 18:30:00,29.006495,72.50243,6.2736588
2014-04-02 18:30:00,28.485664,74.36764,5.71978
2014-04-03 18:30:00,28.300247,72.17172,5.962357
2014-04-04 18:30:00,28.66275,72.31488,5.981865
2014-04-05 18:30:00,29.529419,73.37472,6.260438
2014-04-06 18:30:00,29.654419,73.732445,6.2320867
2014-04-07 18:30:00,29.76066,72.0975,6.7861514
2014-04-08 18:30:00,30.67525,71.15498,6.593317
2014-04-09 18:30:00,29.929415,72.09431,5.7551713
2014-04-10 18:30:00,30.627335,69.8653,6.409994
2014-04-11 18:30:00,30.327332,74.18738,6.047723
2014-04-12 18:30:00,29.76275,76.07035,5.6315074
2014-04-13 18:30:00,29.450249,75.05548,5.720507
2014-04-14 18:30:00,29.371084,73.397865,5.61819
2014-04-15 18:30:00,29.116915,72.1619,6.090614
2014-04-16 18:30:00,29.793999,69.30566,6.84865
2014-04-17 18:30:00,30.146086,70.476814,6.431681
2014-04-18 18:30:00,29.014837,70.77205,6.303317
2014-04-19 18:30:00,28.448168,72.13239,5.961399
2014-04-20 18:30:00,28.183586,73.41685,5.9710975
2014-04-21 18:30:00,28.596085,71.49457,5.8537374
2014-04-22 18:30:00,29.03775,70.89182,5.6206822
2014-04-23 18:30:00,29.729414,71.57037,6.3470016
2014-04-24 18:30:00,30.668997,71.7571,6.631929
2014-04-25 18:30:00,30.802336,72.42286,6.3832917
2014-04-26 18:30:00,30.554419,72.354546,6.282956
2014-04-27 18:30:00,30.627333,71.338165,6.2679653
2014-04-28 18:30:00,30.264837,72.74961,6.213555
2014-04-29 18:30:00,30.498163,71.79413,5.533823
2014-04-30 18:30:00,30.814829,70.470116,6.4974775
2014-05-01 18:30:00,30.714834,71.60803,5.880535
2014-05-02 18:30:00,30.398163,73.52877,5.97903
2014-05-03 18:30:00,29.304419,75.96211,5.036439
2014-05-04 18:30:00,27.594002,83.33199,2.514105
2014-05-05 18:30:00,27.579416,83.314445,3.4337575
2014-05-06 18:30:00,27.291918,85.23617,2.7008874
2014-05-07 18:30:00,27.744003,82.92568,4.307455
2014-05-08 18:30:00,28.658579,80.20476,5.0144777
2014-05-09 18:30:00,30.081503,73.65125,5.57204
2014-05-10 18:30:00,30.914835,74.919914,5.7540693
2014-05-11 18:30:00,31.412748,71.99161,6.383877
2014-05-12 18:30:00,31.4815,72.01612,6.2265954
2014-05-13 18:30:00,31.773169,64.37549,6.2358336
2014-05-14 18:30:00,32.104412,63.077312,6.6578245
2014-05-15 18:30:00,32.114834,60.760082,6.5693307
2014-05-16 18:30:00,31.494001,69.659225,6.01554
2014-05-17 18:30:00,30.700247,75.12564,5.851566
2014-05-18 18:30:00,30.664831,72.623505,6.531495
2014-05-19 18:30:00,30.883583,75.854706,6.00595
2014-05-20 18:30:00,31.87108,62.1318,6.978169
2014-05-21 18:30:00,33.21274,54.937088,7.406963
2014-05-22 18:30:00,33.444,55.85445,7.5251207
2014-05-23 18:30:00,33.171085,59.946396,7.2179317
2014-05-24 18:30:00,33.148167,59.579243,7.1614475
2014-05-25 18:30:00,32.410667,60.77022,7.191157
2014-05-26 18:30:00,31.879416,69.07339,6.693298
2014-05-27 18:30:00,31.579414,69.33643,6.659333
2014-05-28 18:30:00,31.666922,65.57726,6.6421633
2014-05-29 18:30:00,32.212746,63.26396,7.003519
2014-05-30 18:30:00,32.404415,66.59609,6.890035
2014-05-31 18:30:00,32.664833,65.90628,7.0909066
2014-06-01 18:30:00,31.783585,71.64462,6.4090633
2014-06-02 18:30:00,30.131502,75.81745,5.388891
2014-06-03 18:30:00,31.17733,71.502815,6.041025
2014-06-04 18:30:00,31.696085,68.35849,5.741782
2014-06-05 18:30:00,31.931501,65.92059,6.1499624
2014-06-06 18:30:00,32.756496,61.24148,6.6851444
2014-06-07 18:30:00,33.427334,55.837402,6.982367
2014-06-08 18:30:00,29.839828,70.88572,2.9573004
2014-06-09 18:30:00,32.214832,57.703857,7.2110085
2014-06-10 18:30:00,32.748165,55.535366,7.315791
2014-06-11 18:30:00,32.921085,53.703457,7.3512516
2014-06-12 18:30:00,32.506504,54.156918,6.8399925
2014-06-13 18:30:00,32.504414,54.227535,5.8762593
2014-06-14 18:30:00,33.285664,50.57498,7.3816676
2014-06-15 18:30:00,33.773167,48.427444,7.549319
2014-06-16 18:30:00,32.90858,51.644985,6.980619
2014-06-17 18:30:00,33.621082,45.525105,7.4728746
2014-06-18 18:30:00,33.746082,45.14673,8.365753
2014-06-19 18:30:00,33.143997,49.45308,7.668236
2014-06-20 18:30:00,33.38775,49.047726,7.466584
2014-06-21 18:30:00,33.571087,46.4953,7.378495
2014-06-22 18:30:00,33.8315,46.472813,7.6360545
2014-06-23 18:30:00,33.34608,48.936436,7.5002065
2014-06-24 18:30:00,33.293995,51.423435,7.095102
2014-06-25 18:30:00,33.191914,50.83626,6.9500456
2014-06-26 18:30:00,32.13358,61.272106,6.2241817
2014-06-27 18:30:00,31.529417,65.032715,5.3100924
2014-06-28 18:30:00,31.519,66.286224,6.221444
2014-06-29 18:30:00,30.337751,72.959785,4.960598
2014-06-30 18:30:00,31.63775,62.088627,5.9624324
2014-07-01 18:30:00,31.685669,59.901653,5.7035255
2014-07-02 18:30:00,32.6815,53.678986,6.7765665
2014-07-03 18:30:00,32.30025,56.24177,6.7455235
2014-07-04 18:30:00,31.446085,61.120758,5.8447924
2014-07-05 18:30:00,29.562746,73.27671,4.455409
2014-07-06 18:30:00,29.154413,74.424614,4.4609065
2014-07-07 18:30:00,29.358582,71.27512,4.72356
2014-07-08 18:30:00,28.258585,75.283195,3.4746168
2014-07-09 18:30:00,28.146082,72.77996,3.2218657
2014-07-10 18:30:00,29.039835,61.58431,3.626776
2014-07-11 18:30:00,30.37942,53.76561,5.466687
2014-07-12 18:30:00,30.514837,57.444805,5.7117352
2014-07-13 18:30:00,30.096079,58.81631,3.919428
2014-07-14 18:30:00,30.108582,58.52176,5.1187124
2014-07-15 18:30:00,30.941916,56.56563,6.037104
2014-07-16 18:30:00,31.8565,50.01494,7.4800754
2014-07-17 18:30:00,31.502333,53.33164,7.013374
2014-07-18 18:30:00,31.419,52.39287,6.090837
2014-07-19 18:30:00,32.119,47.35016,6.2828765
2014-07-20 18:30:00,32.196087,46.621357,6.596292
2014-07-21 18:30:00,31.969,47.012203,6.6261787
2014-07-22 18:30:00,31.539835,50.292316,7.3010073
2014-07-23 18:30:00,31.562754,51.279648,5.5225773
2014-07-24 18:30:00,32.466915,46.892014,6.754155
2014-07-25 18:30:00,31.606499,51.313198,5.584525
2014-07-26 18:30:00,30.629416,57.549526,4.776621
2014-07-27 18:30:00,29.677338,59.538868,3.6557653
2014-07-28 18:30:00,31.258583,53.999805,5.2432323
2014-07-29 18:30:00,31.639832,49.33881,5.23898
2014-07-30 18:30:00,31.591913,52.17661,6.191949
2014-07-31 18:30:00,31.635666,55.256622,6.0803256
2014-08-01 18:30:00,30.116915,58.53335,4.538987
2014-08-02 18:30:00,31.631495,51.653927,5.7424784
2014-08-03 18:30:00,32.475246,48.289276,6.9728665
2014-08-04 18:30:00,31.721085,51.59519,5.786445
2014-08-05 18:30:00,30.952337,55.225815,5.416256
2014-08-06 18:30:00,30.723166,56.935696,5.1328845
2014-08-07 18:30:00,29.1065,71.72635,4.092492
2014-08-08 18:30:00,27.385666,79.77541,2.6079438
2014-08-09 18:30:00,27.493998,79.7812,3.056595
2014-08-10 18:30:00,28.129417,78.60204,4.216879
2014-08-11 18:30:00,27.835665,78.82061,3.8450186
2014-08-12 18:30:00,29.077332,65.18496,5.2643437
2014-08-13 18:30:00,29.496084,66.56686,5.4672318
2014-08-14 18:30:00,29.169004,72.50378,5.0030465
2014-08-15 18:30:00,28.612753,75.09255,4.660689
2014-08-16 18:30:00,28.752333,75.40786,4.8417344
2014-08-17 18:30:00,28.383577,77.73924,4.7130666
2014-08-18 18:30:00,28.023163,80.55335,4.856553
2014-08-19 18:30:00,28.612747,78.808205,4.9936504
2014-08-20 18:30:00,28.391916,80.54551,4.7580223
2014-08-21 18:30:00,28.262749,79.47674,4.7612915
2014-08-22 18:30:00,27.68358,81.31067,4.1783495
2014-08-23 18:30:00,28.910666,77.724266,4.947974
2014-08-24 18:30:00,28.427336,78.56043,3.9030643
2014-08-25 18:30:00,28.354414,77.20548,3.1358297
2014-08-26 18:30:00,27.95858,72.1359,2.9465852
2014-08-27 18:30:00,27.581497,72.827675,3.7997112
2014-08-28 18:30:00,28.877333,63.808853,5.276708
2014-08-29 18:30:00,29.548166,64.51049,5.6009555
2014-08-30 18:30:00,30.121084,61.255203,5.875945
2014-08-31 18:30:00,29.75025,62.276962,5.070343
2014-09-01 18:30:00,29.198166,71.10598,4.901538
2014-09-02 18:30:00,28.739832,75.013565,4.2581067
2014-09-03 18:30:00,27.17317,84.38712,2.5343344
2014-09-04 18:30:00,28.510668,75.02481,4.148135
2014-09-05 18:30:00,29.094,65.599724,4.438567
2014-09-06 18:30:00,28.448168,70.45019,3.982097
2014-09-07 18:30:00,29.216919,68.60315,5.9114423
2014-09-08 18:30:00,29.371084,65.56332,5.8626633
2014-09-09 18:30:00,29.666918,64.03951,5.813777
2014-09-10 18:30:00,29.91067,64.9632,5.9902506
2014-09-11 18:30:00,29.881498,68.415436,5.58664
2014-09-12 18:30:00,28.510668,76.76694,3.960688
2014-09-13 18:30:00,29.269,71.499756,5.037123
2014-09-14 18:30:00,28.32942,78.567024,4.5187902
2014-09-15 18:30:00,27.614832,78.41094,3.040476
2014-09-16 18:30:00,28.283585,71.31913,4.261014
2014-09-17 18:30:00,26.348166,80.7736,1.9449403
2014-09-18 18:30:00,28.456503,71.09321,4.849415
2014-09-19 18:30:00,28.793997,72.780495,4.952352
2014-09-20 18:30:00,29.021088,74.52912,4.663132
2014-09-21 18:30:00,28.621084,78.47384,4.8109913
2014-09-22 18:30:00,28.904417,79.00342,5.0375566
2014-09-23 18:30:00,28.746084,78.553375,4.7564087
2014-09-24 18:30:00,28.296082,80.3386,4.3213964
2014-09-25 18:30:00,27.962753,80.19051,4.376011
2014-09-26 18:30:00,27.5815,82.7155,4.013452
2014-09-27 18:30:00,27.733583,81.56392,4.265957
2014-09-28 18:30:00,28.177332,78.708885,4.361931
2014-09-29 18:30:00,28.175253,79.819466,4.5486946
2014-09-30 18:30:00,27.939835,79.445435,4.655583
2014-10-01 18:30:00,27.471085,75.92102,5.0901556
2014-10-02 18:30:00,27.966917,74.74587,4.7348266
2014-10-03 18:30:00,28.356499,73.14809,5.044481
2014-10-04 18:30:00,28.950249,73.59523,5.137136
2014-10-05 18:30:00,29.310669,73.92481,5.132909
2014-10-06 18:30:00,27.53775,79.67159,4.206393
2014-10-07 18:30:00,27.810669,76.93047,4.3629785
2014-10-08 18:30:00,28.341913,77.069984,4.196214
2014-10-09 18:30:00,29.156494,74.09871,3.9902682
2014-10-10 18:30:00,30.233582,64.62377,4.374981
2014-10-11 18:30:00,30.793993,62.0881,5.0626907
2014-10-12 18:30:00,30.158583,68.085,6.0844517
2014-10-13 18:30:00,29.666916,72.483765,5.489003
2014-10-14 18:30:00,28.252329,77.16834,4.403195
2014-10-15 18:30:00,27.41067,82.08791,3.9081998
2014-10-16 18:30:00,26.18775,88.2988,2.0708656
2014-10-17 18:30:00,25.816916,89.34638,1.7418302
2014-10-18 18:30:00,25.18775,92.583916,1.1195024
2014-10-19 18:30:00,25.360664,92.98831,1.2033939
2014-10-20 18:30:00,26.110664,88.69769,3.0269105
2014-10-21 18:30:00,26.4815,85.382416,3.3635132
2014-10-22 18:30:00,25.719,88.67507,2.2696183
2014-10-23 18:30:00,25.914833,88.193565,2.9106104
2014-10-24 18:30:00,26.368998,86.68221,3.4451826
2014-10-25 18:30:00,26.129416,86.47345,2.623359
2014-10-26 18:30:00,26.008585,87.15417,3.159465
2014-10-27 18:30:00,26.681498,82.1641,3.597849
2014-10-28 18:30:00,26.662748,80.73772,3.7656684
2014-10-29 18:30:00,26.896082,74.315926,4.9280787
2014-10-30 18:30:00,25.529417,84.93723,2.8210018
2014-10-31 18:30:00,24.158585,85.06139,2.1862333
2014-11-01 18:30:00,25.285666,90.395515,2.0928972
2014-11-02 18:30:00,26.285666,83.83899,2.1498423
2014-11-03 18:30:00,26.296082,81.48496,2.970397
2014-11-04 18:30:00,25.802332,76.40461,3.6459115
2014-11-05 18:30:00,25.931498,68.82534,5.136599
2014-11-06 18:30:00,25.927336,71.2153,4.599903
2014-11-07 18:30:00,26.17525,74.51426,3.7210212
2014-11-08 18:30:00,26.008581,79.25123,3.2958033
2014-11-09 18:30:00,26.129416,78.8849,3.677564
2014-11-10 18:30:00,26.514832,83.42529,3.7179208
2014-11-11 18:30:00,24.925253,92.146484,1.179222
2014-11-12 18:30:00,25.014833,91.19399,1.4858353
2014-11-13 18:30:00,25.72317,89.336784,2.733952
2014-11-14 18:30:00,25.902334,87.897606,3.105095
2014-11-15 18:30:00,25.819,82.00966,3.4502418
2014-11-16 18:30:00,25.735666,79.87844,4.0096498
2014-11-17 18:30:00,26.379417,75.59038,4.153728
2014-11-18 18:30:00,26.275251,75.89924,4.336375
2014-11-19 18:30:00,25.858583,75.97119,4.2045593
2014-11-20 18:30:00,25.781502,75.59513,3.949105
2014-11-21 18:30:00,25.58983,82.00589,2.9123554
2014-11-22 18:30:00,25.385664,77.108086,3.9817116
2014-11-23 18:30:00,25.514832,73.33867,4.332091
2014-11-24 18:30:00,25.23983,69.02752,4.5218453
2014-11-25 18:30:00,25.377335,65.97674,4.547991
2014-11-26 18:30:00,25.419,67.47878,4.3571787
2014-11-27 18:30:00,25.479418,72.565315,3.749986
2014-11-28 18:30:00,25.452332,73.16116,3.0983927
2014-11-29 18:30:00,25.752335,72.39975,3.446576
2014-11-30 18:30:00,26.275251,66.099434,4.202327
2014-12-01 18:30:00,24.873163,72.40536,4.4003735
2014-12-02 18:30:00,23.708588,76.413666,4.085801
2014-12-03 18:30:00,23.671083,74.112976,4.173885
2014-12-04 18:30:00,23.45858,71.332535,4.114316
2014-12-05 18:30:00,24.727335,67.25498,3.6627002
2014-12-06 18:30:00,25.196083,75.736626,2.881684
2014-12-07 18:30:00,25.735666,77.56377,3.3531823
2014-12-08 18:30:00,25.421087,85.333855,2.5635362
2014-12-09 18:30:00,25.060667,87.97302,2.2406201
2014-12-10 18:30:00,25.33358,88.580574,2.9162283
2014-12-11 18:30:00,25.466917,84.83453,2.81322
2014-12-12 18:30:00,24.787748,84.97408,2.183812
2014-12-13 18:30:00,25.708588,77.60572,3.8672168
2014-12-14 18:30:00,25.02733,83.78867,3.0266798
2014-12-15 18:30:00,25.252335,87.04618,2.4850543
2014-12-16 18:30:00,26.004417,77.3848,3.3800228
2014-12-17 18:30:00,26.127335,74.02168,4.3169518
2014-12-18 18:30:00,25.429413,72.94172,4.290543
2014-12-19 18:30:00,24.596083,67.48737,4.2347417
2014-12-20 18:30:00,24.454416,68.137825,4.200164
2014-12-21 18:30:00,24.618998,69.80812,4.115566
2014-12-22 18:30:00,24.460663,75.83134,3.3005357
2014-12-23 18:30:00,25.073168,71.85816,4.3085594
2014-12-24 18:30:00,24.281502,73.61769,3.9304073
